ticker,issuer,portfolio_pct,shares,value,reported_price,activity
PCG,PG&E Corp.,7.59,34300000,551201000.0,16.07,Reduce 31.54%
NVDA,NVIDIA Corp.,7.58,2950000,550175000.0,186.5,Add 3.51%
AMZN,Amazon.com Inc.,6.88,2165000,499725000.0,230.82,Reduce 22.95%
MSFT,Microsoft Corp.,6.16,925000,447349000.0,483.62,Reduce 15.91%
UNP,Union Pacific,5.77,1810000,418689000.0,231.32,Add 106.86%
CRH,CRH plc,4.47,2600000,324480000.0,124.8,Add 20.09%
SGI,Somnigroup International Inc.,4.18,3400000,303552000.0,89.28,Add 13.33%
BN,Brookfield Corp.,3.92,6200000,284518000.0,45.89,Reduce 11.59%
NSC,Norfolk Southern Corp.,3.88,975000,281502000.0,288.72,Reduce 40.91%
TDS,Telephone & Data Systems,3.77,6675000,273675000.0,41.0,Reduce 0.48%
COF,Capital One Financial,3.67,1100000,266596000.0,242.36,Reduce 20.58%
CASY,Casey's Gen'l Stores,3.46,455000,251483000.0,552.71,Reduce 9.00%
CRS,Carpenter Technology,3.4,785000,247149000.0,314.84,Reduce 7.65%
LYV,Live Nation Inc.,3.39,1725000,245813000.0,142.5,Add 27.78%
CSGP,CoStar Group Inc.,2.93,3165000,212815000.0,67.24,Add 4.91%
MTZ,MasTec Inc.,2.77,925000,201067000.0,217.37,Add 27.59%
RKT,Rocket Companies Inc.,2.54,9515000,184210000.0,19.36,Add 137.88%
LPLA,LPL Financial Holdings Inc.,2.51,510000,182157000.0,357.17,Reduce 14.16%
CMG,Chipotle Mexican Grill Inc.,2.41,4725000,174825000.0,37.0,Buy
CEG,Constellation Energy Corp.,2.31,475000,167803000.0,353.27,Buy
VST,Vistra Corp.,2.23,1005000,162137000.0,161.33,Add 7.49%
DHR,Danaher Corp.,1.89,600000,137352000.0,228.92,Add 1100.00%
SN,Sharkninja Inc,1.85,1200000,134280000.0,111.9,Reduce 33.33%
TSM,Taiwan Semiconductor S.A.,1.78,425000,129153000.0,303.89,Reduce 61.36%
BABA,Alibaba Group Holdings,1.67,825000,120929000.0,146.58,Buy
APG,APi Group Corp.,1.58,3000000,114780000.0,38.26,Buy
FIX,Comfort Systems USA Inc.,1.35,105000,97995000.0,933.29,Reduce 47.50%
SPOT,Spotify Technology S.A.,0.8,100000,58071000.0,580.71,Buy
KVUE,Kenvue Inc,0.77,3250000,56063000.0,17.25,Reduce 63.89%
PGR,Progressive Corp.,0.69,220000,50098000.0,227.72,Buy
TMO,Thermo Fisher Scientific,0.4,50000,28973000.0,579.46,Buy
SRTA,Strata Critical Medical Inc.,0.33,5000000,24050000.0,4.81,
WIX,Wix.com Ltd.,0.32,225000,23375000.0,103.89,Buy
CSX,CSX Corp.,0.25,500000,18125000.0,36.25,Buy
HTZWW,Hertz Global Hldgs Inc. WTS,0.15,3970000,10640000.0,2.68,
CTEV,Claritev Corp.,0.09,145000,6199000.0,42.75,Buy
SPRY,Ars Pharmaceuticals Inc,0.09,556237,6480000.0,11.65,Buy
FLYX,Flyexclusive Inc,0.06,1022000,4200000.0,4.11,
AUR,Aurora Innovation Inc.,0.05,1032463,3965000.0,3.84,
BHC,Bausch Health,0.03,350000,2433000.0,6.95,Add 250.00%
AUROW,Aurora Innovation Inc. WTS,0.01,1835000,413000.0,0.23,
FLYX.WS,Eg Acquisition Corp A  WTS28,0.0,367499,105000.0,0.29,
