ticker,issuer,portfolio_pct,shares,value,reported_price,activity
TRMD,Torm Plc,16.68,23839575,675076000.0,28.32,Reduce 9.78%
EXE,Expand Energy Corp.,14.21,5237477,574970000.0,109.78,Add 3.46%
AU,AngloGold Ashanti Ltd.,7.76,3223092,313800000.0,97.36,Reduce 16.24%
GTX,Garrett Motion Inc.,6.55,14594816,265188000.0,18.17,Reduce 14.62%
TDS,Telephone & Data Systems,4.47,4292243,180703000.0,42.1,Add 16.37%
VNOM,Viper Energy Inc.,4.4,3791432,178159000.0,46.99,Reduce 39.68%
CORZ,Core Scientific Inc,3.46,9400708,139897000.0,14.88,Add 12.57%
STKL,OLD- SunOpta Inc.,3.32,20726126,134230000.0,6.48,
PBR,Petroleo Brasileiro,3.12,6089413,126355000.0,20.75,Buy
B,Barrick Mining Corp.,2.65,2624859,107068000.0,40.79,Reduce 11.77%
TLN,Talen Energy Corp,2.61,331117,105702000.0,319.23,
LBTYA,Liberty Global Ltd CL A,2.56,8551191,103384000.0,12.09,
ITUB,ita Unibanco Holding S.A.,2.52,12188995,102144000.0,8.38,Reduce 11.82%
NOK,Nokia Corp.,2.23,11200308,90050000.0,8.04,Reduce 40.27%
TAC,TransAlta Corp.,2.08,6415253,84078000.0,13.11,
CBL,CBL & Associates Pptys Inc.,2.05,2153717,82767000.0,38.43,Reduce 14.45%
FCX,Freeport-McMoran Inc.,1.77,1220122,71719000.0,58.78,Reduce 12.22%
XP,XP Inc.,1.49,3172009,60395000.0,19.04,Reduce 4.46%
AERO,Grupo Aeromexico Sab De Cv,1.37,3968686,55601000.0,14.01,Add 5.08%
BLCO,Bausch + Lomb Corp,1.33,3382739,53786000.0,15.9,
KRC,Kilroy Realty Corp.,1.29,1850011,52189000.0,28.21,
CRDO,Credo Technology Group Holdi,1.25,539000,50596000.0,93.87,Buy
LILAK,Liberty LiLAC Group C,1.25,5748780,50704000.0,8.82,
RWAY,Runway Growth Finance Corp,1.19,7029667,48294000.0,6.87,
YPF,YPF S.A.,1.01,886465,40972000.0,46.22,Buy
AD,Array Digital Infrastructure Inc.,0.83,724444,33426000.0,46.14,
CX,Cemex,0.78,2763083,31610000.0,11.44,Reduce 51.94%
ECVT,Ecovyst Inc.,0.76,2393791,30784000.0,12.86,Reduce 43.74%
EMBJ,Embraer SA,0.66,447606,26561000.0,59.34,Buy
KRSP,Rice Acquisition Corp 3 A,0.61,2400000,24744000.0,10.31,
TX,Ternium S.A.,0.58,582924,23404000.0,40.15,Reduce 11.49%
OCSL,Oaktree Specialty Lending Corp,0.52,1852456,20933000.0,11.3,
TEO,Telecom Argentina S.A.,0.47,1622244,18964000.0,11.69,Reduce 30.90%
SMPL,Simply Good Foods Co.,0.4,1128889,16200000.0,14.35,Buy
BATL,Battalion Oil Corp.,0.29,3009912,11739000.0,3.9,
SMRT,SmartRent Inc.,0.28,7505294,11258000.0,1.5,
OPTU,Optimum Communications Inc.,0.24,7330490,9530000.0,1.3,Reduce 2.26%
MX,MagnaChip Semiconductor Corp.,0.2,2849858,7980000.0,2.8,
LILA,Liberty LiLAC Group A,0.18,839020,7249000.0,8.64,
NRG,NRG Energy Inc.,0.18,49028,7165000.0,146.14,Buy
INDV,Indivior Pharmaceuticals Inc.,0.17,212875428,6984000.0,0.03,Add 2894.60%
BKLN,Invesco Senior Loan ETF,0.1,200020,4082000.0,20.41,Buy
HDB,HDFC Bank Ltd.,0.07,114261,2843000.0,24.88,Reduce 12.40%
ALVOW,Alvotech SA  27,0.03,4669508,1332000.0,0.29,Add 0.06%
ALVO,Alvotech SA,0.01,97982,336000.0,3.43,Reduce 81.64%
BTAI,Bioxcel Therapeutics Inc,0.01,241188,323000.0,1.34,
KRSP.WS,Rice Acquisition Corp 3,0.01,399999,320000.0,0.8,
PDD,Pinduoduo Inc.,0.01,4823,493000.0,102.22,Buy
