ticker,issuer,portfolio_pct,shares,value,reported_price,activity
TRMD,Torm Plc,13.87,20329874,524261000.0,25.79,Reduce 14.72%
EXE,Expand Energy Corp.,12.64,5237477,477606000.0,91.19,
GTX,Garrett Motion Inc.,7.28,7594816,275160000.0,36.23,Reduce 47.96%
AU,AngloGold Ashanti Ltd.,6.81,3179092,257157000.0,80.89,Reduce 1.37%
INDV,Indivior Pharmaceuticals Inc.,6.65,6127212,251400000.0,41.03,Reduce 12.27%
TDS,Telephone & Data Systems,5.17,5282905,195520000.0,37.01,Add 23.08%
VNOM,Viper Energy Inc.,4.25,3791432,160757000.0,42.4,
CORZ,Core Scientific Inc,3.38,4993708,127789000.0,25.59,Reduce 46.60%
TLN,Talen Energy Corp,3.37,331117,127235000.0,384.26,
B,Barrick Mining Corp.,3.12,3206087,117760000.0,36.73,Add 22.14%
ITUB,ita Unibanco Holding S.A.,2.59,11977665,97858000.0,8.17,Reduce 1.73%
LBTYA,Liberty Global Ltd CL A,2.57,8551191,97227000.0,11.37,
OCSL,Oaktree Specialty Lending Corp,2.49,7872199,93994000.0,11.94,Add 324.96%
FCX,Freeport-McMoran Inc.,2.0,1201122,75539000.0,62.89,Reduce 1.56%
AERO,Grupo Aeromexico Sab De Cv,1.89,3968686,71436000.0,18.0,
KRC,Kilroy Realty Corp.,1.83,1850011,69320000.0,37.47,
SE,Sea Ltd,1.61,635443,60895000.0,95.83,Buy
LILAK,Liberty LiLAC Group C,1.56,7559083,58885000.0,7.79,Add 31.49%
BLCO,Bausch + Lomb Corp,1.51,3441042,56984000.0,16.56,Add 1.72%
VSAT,Viasat Inc.,1.5,630280,56605000.0,89.81,Buy
MMYT,MakeMyTrip Ltd,1.39,983068,52388000.0,53.29,Buy
MATW,Matthews Intl Corp. A,1.37,1925992,51848000.0,26.92,Buy
XP,XP Inc.,1.34,3116809,50679000.0,16.26,Reduce 1.74%
YPF,YPF S.A.,1.19,991346,45077000.0,45.47,Add 11.83%
TAC,TransAlta Corp.,1.1,3000000,41487000.0,13.83,Reduce 53.24%
RWAY,Runway Growth Finance Corp,1.04,7029667,39436000.0,5.61,
EMBJ,Embraer SA,0.74,439706,28053000.0,63.8,Reduce 1.76%
AD,Array Digital Infrastructure Inc.,0.67,696858,25268000.0,36.26,Reduce 3.81%
KRSP,Rice Acquisition Corp 3 A,0.67,2400000,25200000.0,10.5,
SHAZ,Sharonai Holdings Inc,0.65,289456,24505000.0,84.66,Reduce 71.05%
TX,Ternium S.A.,0.65,572324,24438000.0,42.7,Reduce 1.82%
QMCO,Quantum Corp.,0.59,2011678,22128000.0,11.0,Buy
SMPL,Simply Good Foods Co.,0.42,1203889,15988000.0,13.28,Add 6.64%
SGRY,Surgery Partners Inc.,0.38,862588,14491000.0,16.8,Buy
MINE,Mayfair Gold Corp,0.29,4500000,11070000.0,2.46,
BMM,Blue Moon Metals Inc,0.28,1685000,10689000.0,6.34,
SMRT,SmartRent Inc.,0.24,7505294,8931000.0,1.19,
MX,MagnaChip Semiconductor Corp.,0.19,1500000,7095000.0,4.73,Reduce 47.37%
LILA,Liberty LiLAC Group A,0.17,839020,6578000.0,7.84,
BATL,Battalion Oil Corp.,0.1,3009912,3943000.0,1.31,
DPC,Dpc Holdings Plc,0.1,75000,3680000.0,49.07,Buy
SVC,Service Properties Trust,0.09,397676,3360000.0,8.45,Buy
BTAI,Bioxcel Therapeutics Inc,0.05,1380248,1946000.0,1.41,Add 472.27%
NNBR,NN Inc.,0.05,510943,1834000.0,3.59,Buy
TEO,Telecom Argentina S.A.,0.04,116105,1509000.0,13.0,Reduce 92.84%
ALVOW,Alvotech SA  27,0.03,4666667,1073000.0,0.23,
CX,Cemex,0.03,100000,1200000.0,12.0,Reduce 96.38%
ALVO,Alvotech SA,0.01,97982,362000.0,3.69,Reduce 59.18%
KRSP.WS,Rice Acquisition Corp 3,0.01,399999,396000.0,0.99,
STKL,OLD- SunOpta Inc.,0.01,74314,406000.0,5.46,Reduce 99.64%
OPI,Office Properties Income Tru,0.0,10851,184000.0,16.96,Buy
